N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
3671,1,z:ilp,nat-oop,23801,26912,9.132,1.131,8.280e-16,prime,0
3671,1,z:ilp,nat-oop,23836,26635,9.119,1.117,8.280e-16,prime,1
3672,1,z:ilp,nat-oop,6933,10615,31.361,1.531,1.593e-15,chain3,0
3672,1,z:ilp,nat-oop,6645,10644,32.721,1.602,1.593e-15,chain3,1
3673,1,z:ilp,nat-oop,23213,27052,9.370,1.165,7.316e-16,prime,0
3673,1,z:ilp,nat-oop,23111,27100,9.411,1.173,7.316e-16,prime,1
3674,1,z:ilp,nat-oop,23254,27067,9.356,1.164,8.366e-16,prime,0
3674,1,z:ilp,nat-oop,23252,26871,9.357,1.156,8.366e-16,prime,1
3675,1,z:ilp,nat-oop,7453,7115,29.198,0.955,6.266e-16,chain3,0
3675,1,z:ilp,nat-oop,7199,7164,30.229,0.995,6.266e-16,chain3,1
3676,1,z:ilp,nat-oop,23786,26625,9.152,1.119,9.064e-16,prime,0
3676,1,z:ilp,nat-oop,23783,26693,9.153,1.122,9.064e-16,prime,1
3677,1,z:ilp,nat-oop,22960,27223,9.484,1.186,9.778e-16,prime,0
3677,1,z:ilp,nat-oop,23305,26876,9.344,1.153,9.778e-16,prime,1
3678,1,z:ilp,nat-oop,23297,27175,9.350,1.166,8.036e-16,prime,0
3678,1,z:ilp,nat-oop,24114,26863,9.033,1.114,8.036e-16,prime,1
3679,1,z:ilp,nat-oop,23868,26589,9.129,1.114,9.698e-16,prime,0
3679,1,z:ilp,nat-oop,23749,26755,9.175,1.127,9.698e-16,prime,1
3680,1,z:ilp,nat-oop,7749,12393,28.126,1.599,1.570e-15,flat,0
3680,1,z:ilp,nat-oop,6992,12375,31.172,1.770,1.570e-15,flat,1
3681,1,z:ilp,nat-oop,23351,26859,9.337,1.150,8.908e-16,prime,0
3681,1,z:ilp,nat-oop,23349,26861,9.338,1.150,8.908e-16,prime,1
3682,1,z:ilp,nat-oop,23494,26868,9.283,1.144,9.376e-16,prime,0
3682,1,z:ilp,nat-oop,23554,27126,9.259,1.152,9.376e-16,prime,1
3683,1,z:ilp,nat-oop,23931,26868,9.116,1.123,9.319e-16,prime,0
3683,1,z:ilp,nat-oop,23686,26800,9.210,1.131,9.319e-16,prime,1
3684,1,z:ilp,nat-oop,23313,26813,9.361,1.150,9.960e-16,prime,0
3684,1,z:ilp,nat-oop,23404,26927,9.324,1.151,9.960e-16,prime,1
3685,1,z:ilp,nat-oop,23489,43656,9.293,1.859,9.083e-16,prime,0
3685,1,z:ilp,nat-oop,22851,43637,9.553,1.910,9.083e-16,prime,1
3686,1,z:ilp,nat-oop,22910,56287,9.531,2.457,9.981e-16,prime,0
3686,1,z:ilp,nat-oop,23506,56266,9.289,2.394,9.981e-16,prime,1
3687,1,z:ilp,nat-oop,23323,26989,9.365,1.157,1.122e-15,prime,0
3687,1,z:ilp,nat-oop,23456,26917,9.312,1.148,1.122e-15,prime,1
3688,1,z:ilp,nat-oop,22919,26736,9.533,1.167,7.888e-16,prime,0
3688,1,z:ilp,nat-oop,23459,26820,9.313,1.143,7.888e-16,prime,1
3689,1,z:ilp,nat-oop,15078,22594,14.495,1.498,2.272e-15,chain3,0
3689,1,z:ilp,nat-oop,16724,22639,13.069,1.354,2.272e-15,chain3,1
3690,1,z:ilp,nat-oop,13326,20173,16.406,1.514,2.687e-15,chain3,0
3690,1,z:ilp,nat-oop,13306,19300,16.431,1.450,2.687e-15,chain3,1
3691,1,z:ilp,nat-oop,23920,26809,9.142,1.121,7.132e-16,prime,0
3691,1,z:ilp,nat-oop,23915,27006,9.144,1.129,7.132e-16,prime,1
3692,1,z:ilp,nat-oop,23296,35800,9.390,1.537,7.554e-16,prime,0
3692,1,z:ilp,nat-oop,23286,35801,9.394,1.537,7.554e-16,prime,1
3693,1,z:ilp,nat-oop,23709,26967,9.229,1.137,8.544e-16,prime,0
3693,1,z:ilp,nat-oop,24272,26906,9.015,1.108,8.544e-16,prime,1
3694,1,z:ilp,nat-oop,23371,26894,9.366,1.151,9.355e-16,prime,0
3694,1,z:ilp,nat-oop,23966,26882,9.133,1.122,9.355e-16,prime,1
3695,1,z:ilp,nat-oop,23782,26851,9.207,1.129,1.033e-15,prime,0
3695,1,z:ilp,nat-oop,24359,26703,8.988,1.096,1.033e-15,prime,1
3696,1,z:ilp,nat-oop,5149,6144,42.536,1.193,9.005e-16,chain3,0
3696,1,z:ilp,nat-oop,5263,6150,41.618,1.169,9.005e-16,chain3,1
3697,1,z:ilp,nat-oop,23015,26942,9.519,1.171,1.046e-15,prime,0
3697,1,z:ilp,nat-oop,23503,26919,9.322,1.145,1.046e-15,prime,1
3698,1,z:ilp,nat-oop,22262,33861,9.844,1.521,3.394e-15,flat,0
3698,1,z:ilp,nat-oop,33112,33904,6.619,1.024,3.394e-15,flat,1
3699,1,z:ilp,nat-oop,23378,26673,9.377,1.141,9.114e-16,prime,0
3699,1,z:ilp,nat-oop,23440,26832,9.352,1.145,9.114e-16,prime,1
3700,1,z:ilp,nat-oop,16800,17479,13.053,1.040,2.596e-15,flat,0
3700,1,z:ilp,nat-oop,15046,17465,14.574,1.161,2.596e-15,flat,1
3701,1,z:ilp,nat-oop,23347,26896,9.395,1.152,8.580e-16,prime,0
3701,1,z:ilp,nat-oop,22930,26910,9.566,1.174,8.580e-16,prime,1
3702,1,z:ilp,nat-oop,22973,26851,9.551,1.169,1.103e-15,prime,0
3702,1,z:ilp,nat-oop,22958,27040,9.557,1.178,1.103e-15,prime,1
3703,1,z:ilp,nat-oop,16235,21437,13.519,1.320,2.024e-15,chain3,0
3703,1,z:ilp,nat-oop,16943,21381,12.954,1.262,2.024e-15,chain3,1
3704,1,z:ilp,nat-oop,23361,27173,9.398,1.163,8.007e-16,prime,0
3704,1,z:ilp,nat-oop,23301,26720,9.422,1.147,8.007e-16,prime,1
3705,1,z:ilp,nat-oop,8755,12390,25.085,1.415,1.374e-15,chain3,0
3705,1,z:ilp,nat-oop,7863,12354,27.931,1.571,1.374e-15,chain3,1
3706,1,z:ilp,nat-oop,23928,64063,9.181,2.677,7.721e-16,prime,0
3706,1,z:ilp,nat-oop,23412,64011,9.384,2.734,7.721e-16,prime,1
3707,1,z:ilp,nat-oop,23561,26877,9.327,1.141,9.654e-16,prime,0
3707,1,z:ilp,nat-oop,24068,27144,9.131,1.128,9.654e-16,prime,1
3708,1,z:ilp,nat-oop,23369,55809,9.406,2.388,7.885e-16,prime,0
3708,1,z:ilp,nat-oop,23910,55794,9.193,2.333,7.885e-16,prime,1
3709,1,z:ilp,nat-oop,33069,26921,6.649,0.814,8.081e-16,prime,0
3709,1,z:ilp,nat-oop,23568,27107,9.330,1.150,8.081e-16,prime,1
3710,1,z:ilp,nat-oop,23326,26805,9.430,1.149,8.474e-16,prime,0
3710,1,z:ilp,nat-oop,27920,26751,7.878,0.958,8.474e-16,prime,1
3711,1,z:ilp,nat-oop,23909,26914,9.202,1.126,8.424e-16,prime,0
3711,1,z:ilp,nat-oop,29344,27122,7.498,0.924,8.424e-16,prime,1
3712,1,z:ilp,nat-oop,9557,14605,23.028,1.528,2.258e-15,flat,0
3712,1,z:ilp,nat-oop,12258,14572,17.955,1.189,2.258e-15,flat,1
3713,1,z:ilp,nat-oop,23833,76887,9.237,3.226,9.188e-16,prime,0
3713,1,z:ilp,nat-oop,22939,76814,9.597,3.349,9.188e-16,prime,1
3714,1,z:ilp,nat-oop,25960,27197,8.483,1.048,9.483e-16,prime,0
3714,1,z:ilp,nat-oop,23929,26856,9.203,1.122,9.483e-16,prime,1
3715,1,z:ilp,nat-oop,24323,26759,9.057,1.100,9.952e-16,prime,0
3715,1,z:ilp,nat-oop,23373,26722,9.425,1.143,9.952e-16,prime,1
3716,1,z:ilp,nat-oop,23473,26796,9.387,1.142,1.254e-15,prime,0
3716,1,z:ilp,nat-oop,28178,26897,7.820,0.955,1.254e-15,prime,1
3717,1,z:ilp,nat-oop,24319,37995,9.063,1.562,9.862e-16,prime,0
3717,1,z:ilp,nat-oop,24348,37934,9.053,1.558,9.862e-16,prime,1
3718,1,z:ilp,nat-oop,9661,8291,22.821,0.858,1.308e-15,flat,0
3718,1,z:ilp,nat-oop,9719,8287,22.687,0.853,1.308e-15,flat,1
3719,1,z:ilp,nat-oop,34999,26753,6.302,0.764,1.103e-15,prime,0
3719,1,z:ilp,nat-oop,24299,26695,9.076,1.099,1.103e-15,prime,1
3720,1,z:ilp,nat-oop,11866,15264,18.593,1.286,2.013e-15,chain3,0
3720,1,z:ilp,nat-oop,8177,15273,26.981,1.868,2.013e-15,chain3,1
3721,1,z:ilp,nat-oop,23373,73729,9.442,3.154,9.576e-16,prime,0
3721,1,z:ilp,nat-oop,22959,73772,9.612,3.213,9.576e-16,prime,1
3722,1,z:ilp,nat-oop,23385,27076,9.440,1.158,1.050e-15,prime,0
3722,1,z:ilp,nat-oop,23606,26850,9.351,1.137,1.050e-15,prime,1
3723,1,z:ilp,nat-oop,23881,54236,9.246,2.271,8.395e-16,prime,0
3723,1,z:ilp,nat-oop,24291,54203,9.090,2.231,8.395e-16,prime,1
3724,1,z:ilp,nat-oop,7502,11445,29.441,1.525,1.206e-15,flat,0
3724,1,z:ilp,nat-oop,7067,11482,31.255,1.625,1.206e-15,flat,1
3725,1,z:ilp,nat-oop,23468,26890,9.415,1.146,1.028e-15,prime,0
3725,1,z:ilp,nat-oop,24942,26954,8.859,1.081,1.028e-15,prime,1
3726,1,z:ilp,nat-oop,9867,12838,22.399,1.301,1.777e-15,chain3,0
3726,1,z:ilp,nat-oop,9874,12840,22.383,1.300,1.777e-15,chain3,1
3727,1,z:ilp,nat-oop,23382,26766,9.455,1.145,1.080e-15,prime,0
3727,1,z:ilp,nat-oop,23853,26803,9.268,1.124,1.080e-15,prime,1
3728,1,z:ilp,nat-oop,23333,26856,9.478,1.151,1.011e-15,prime,0
3728,1,z:ilp,nat-oop,23381,27042,9.458,1.157,1.011e-15,prime,1
3729,1,z:ilp,nat-oop,23784,26844,9.301,1.129,8.138e-16,prime,0
3729,1,z:ilp,nat-oop,23630,26813,9.362,1.135,8.138e-16,prime,1
3730,1,z:ilp,nat-oop,23996,27165,9.222,1.132,8.545e-16,prime,0
3730,1,z:ilp,nat-oop,23925,26909,9.249,1.125,8.545e-16,prime,1
3731,1,z:ilp,nat-oop,20075,25093,11.026,1.250,2.055e-15,chain3,0
3731,1,z:ilp,nat-oop,22565,25132,9.809,1.114,2.055e-15,chain3,1
3732,1,z:ilp,nat-oop,23904,26963,9.263,1.128,9.397e-16,prime,0
3732,1,z:ilp,nat-oop,23872,26812,9.275,1.123,9.397e-16,prime,1
3733,1,z:ilp,nat-oop,23986,27120,9.234,1.131,1.162e-15,prime,0
3733,1,z:ilp,nat-oop,23935,27064,9.253,1.131,1.162e-15,prime,1
3734,1,z:ilp,nat-oop,23483,27001,9.434,1.150,8.157e-16,prime,0
3734,1,z:ilp,nat-oop,23161,26976,9.565,1.165,8.157e-16,prime,1
3735,1,z:ilp,nat-oop,32894,58613,6.737,1.782,1.007e-15,prime,0
3735,1,z:ilp,nat-oop,22979,58644,9.644,2.552,1.007e-15,prime,1
3736,1,z:ilp,nat-oop,23262,26742,9.530,1.150,9.680e-16,prime,0
3736,1,z:ilp,nat-oop,23347,26823,9.495,1.149,9.680e-16,prime,1
3737,1,z:ilp,nat-oop,23621,26849,9.388,1.137,9.244e-16,prime,0
3737,1,z:ilp,nat-oop,24010,26867,9.235,1.119,9.244e-16,prime,1
3738,1,z:ilp,nat-oop,23325,48025,9.510,2.059,1.067e-15,prime,0
3738,1,z:ilp,nat-oop,23364,47862,9.494,2.049,1.067e-15,prime,1
3739,1,z:ilp,nat-oop,27393,26990,8.100,0.985,9.238e-16,prime,0
3739,1,z:ilp,nat-oop,23836,28934,9.309,1.214,9.238e-16,prime,1
3740,1,z:ilp,nat-oop,7647,10966,29.025,1.434,1.196e-15,flat,0
3740,1,z:ilp,nat-oop,7390,11028,30.035,1.492,1.196e-15,flat,1
3741,1,z:ilp,nat-oop,28580,37319,7.768,1.306,3.752e-15,flat,0
3741,1,z:ilp,nat-oop,27708,37565,8.013,1.356,3.752e-15,flat,1
3742,1,z:ilp,nat-oop,23595,27084,9.412,1.148,8.675e-16,prime,0
3742,1,z:ilp,nat-oop,24403,27163,9.101,1.113,8.675e-16,prime,1
3743,1,z:ilp,nat-oop,23394,27141,9.496,1.160,7.821e-16,prime,0
3743,1,z:ilp,nat-oop,23379,27035,9.502,1.156,7.821e-16,prime,1
3744,1,z:ilp,nat-oop,4832,6628,45.988,1.372,9.318e-16,chain3,0
3744,1,z:ilp,nat-oop,4890,6704,45.438,1.371,9.318e-16,chain3,1
3745,1,z:ilp,nat-oop,23376,27039,9.509,1.157,8.021e-16,prime,0
3745,1,z:ilp,nat-oop,23730,27059,9.367,1.140,8.021e-16,prime,1
3746,1,z:ilp,nat-oop,23625,26862,9.412,1.137,9.645e-16,prime,0
3746,1,z:ilp,nat-oop,23636,26976,9.407,1.141,9.645e-16,prime,1
3747,1,z:ilp,nat-oop,23836,26712,9.331,1.121,8.547e-16,prime,0
3747,1,z:ilp,nat-oop,33157,26807,6.708,0.808,8.547e-16,prime,1
3748,1,z:ilp,nat-oop,23501,26759,9.467,1.139,1.098e-15,prime,0
3748,1,z:ilp,nat-oop,23598,26937,9.428,1.141,1.098e-15,prime,1
3749,1,z:ilp,nat-oop,23352,27017,9.530,1.157,1.183e-15,prime,0
3749,1,z:ilp,nat-oop,23894,26874,9.314,1.125,1.183e-15,prime,1
3750,1,z:ilp,nat-oop,6810,7565,32.691,1.111,7.753e-16,chain3,0
3750,1,z:ilp,nat-oop,7197,6836,30.931,0.950,7.753e-16,chain3,1
3751,1,z:ilp,nat-oop,15730,17818,14.156,1.133,2.095e-15,flat,0
3751,1,z:ilp,nat-oop,11953,17826,18.630,1.491,2.095e-15,flat,1
3752,1,z:ilp,nat-oop,23461,33928,9.494,1.446,8.755e-16,prime,0
3752,1,z:ilp,nat-oop,23505,33917,9.476,1.443,8.755e-16,prime,1
3753,1,z:ilp,nat-oop,23912,27220,9.318,1.138,8.872e-16,prime,0
3753,1,z:ilp,nat-oop,23855,26866,9.340,1.126,8.872e-16,prime,1
3754,1,z:ilp,nat-oop,23964,26980,9.301,1.126,1.106e-15,prime,0
3754,1,z:ilp,nat-oop,23319,27073,9.558,1.161,1.106e-15,prime,1
3755,1,z:ilp,nat-oop,23455,26779,9.505,1.142,1.005e-15,prime,0
3755,1,z:ilp,nat-oop,23734,26743,9.394,1.127,1.005e-15,prime,1
3756,1,z:ilp,nat-oop,23380,26810,9.539,1.147,9.471e-16,prime,0
3756,1,z:ilp,nat-oop,23919,26988,9.323,1.128,9.471e-16,prime,1
3757,1,z:ilp,nat-oop,7977,16871,27.965,2.115,1.576e-15,chain3,0
3757,1,z:ilp,nat-oop,8219,16888,27.142,2.055,1.576e-15,chain3,1
3758,1,z:ilp,nat-oop,23892,26978,9.340,1.129,9.151e-16,prime,0
3758,1,z:ilp,nat-oop,23359,26926,9.553,1.153,9.151e-16,prime,1
3759,1,z:ilp,nat-oop,23682,27028,9.426,1.141,9.054e-16,prime,0
3759,1,z:ilp,nat-oop,23187,26761,9.627,1.154,9.054e-16,prime,1
3760,1,z:ilp,nat-oop,19994,22646,11.167,1.133,2.335e-15,chain3,0
3760,1,z:ilp,nat-oop,20970,22680,10.648,1.082,2.335e-15,chain3,1
3761,1,z:ilp,nat-oop,24236,26934,9.216,1.111,9.580e-16,prime,0
3761,1,z:ilp,nat-oop,23924,27090,9.336,1.132,9.580e-16,prime,1
3762,1,z:ilp,nat-oop,9917,11728,22.527,1.183,1.385e-15,flat,0
3762,1,z:ilp,nat-oop,9642,11637,23.172,1.207,1.385e-15,flat,1
3763,1,z:ilp,nat-oop,23408,76024,9.547,3.248,9.174e-16,prime,0
3763,1,z:ilp,nat-oop,23940,76053,9.335,3.177,9.174e-16,prime,1
3764,1,z:ilp,nat-oop,23560,26768,9.489,1.136,8.557e-16,prime,0
3764,1,z:ilp,nat-oop,23507,26886,9.510,1.144,8.557e-16,prime,1
3765,1,z:ilp,nat-oop,30045,26900,7.443,0.895,9.782e-16,prime,0
3765,1,z:ilp,nat-oop,23734,26992,9.422,1.137,9.782e-16,prime,1
3766,1,z:ilp,nat-oop,23319,27198,9.592,1.166,8.967e-16,prime,0
3766,1,z:ilp,nat-oop,23910,26860,9.355,1.123,8.967e-16,prime,1
3767,1,z:ilp,nat-oop,23635,26827,9.467,1.135,7.489e-16,prime,0
3767,1,z:ilp,nat-oop,23932,26814,9.349,1.120,7.489e-16,prime,1
3768,1,z:ilp,nat-oop,23501,26874,9.524,1.144,9.299e-16,prime,0
3768,1,z:ilp,nat-oop,23450,26841,9.544,1.145,9.299e-16,prime,1
3769,1,z:ilp,nat-oop,23388,26885,9.572,1.150,1.116e-15,prime,0
3769,1,z:ilp,nat-oop,24336,27020,9.200,1.110,1.116e-15,prime,1
3770,1,z:ilp,nat-oop,10474,16425,21.381,1.568,1.923e-15,chain3,0
3770,1,z:ilp,nat-oop,11854,16388,18.893,1.383,1.923e-15,chain3,1
3771,1,z:ilp,nat-oop,23960,26904,9.350,1.123,8.902e-16,prime,0
3771,1,z:ilp,nat-oop,23407,26910,9.570,1.150,8.902e-16,prime,1
3772,1,z:ilp,nat-oop,16002,25360,14.003,1.585,2.641e-15,flat,0
3772,1,z:ilp,nat-oop,16071,25401,13.943,1.581,2.641e-15,flat,1
3773,1,z:ilp,nat-oop,9504,7173,23.585,0.755,8.721e-16,flat,0
3773,1,z:ilp,nat-oop,7221,7159,31.042,0.991,8.721e-16,flat,1
3774,1,z:ilp,nat-oop,18708,21389,11.985,1.143,2.383e-15,chain3,0
3774,1,z:ilp,nat-oop,20458,21392,10.959,1.046,2.383e-15,chain3,1
3775,1,z:ilp,nat-oop,24245,26891,9.251,1.109,8.642e-16,prime,0
3775,1,z:ilp,nat-oop,23969,26971,9.357,1.125,8.642e-16,prime,1
3776,1,z:ilp,nat-oop,23458,29041,9.564,1.238,9.849e-16,prime,0
3776,1,z:ilp,nat-oop,23354,29004,9.606,1.242,9.849e-16,prime,1
3777,1,z:ilp,nat-oop,23771,27071,9.441,1.139,8.085e-16,prime,0
3777,1,z:ilp,nat-oop,23298,26955,9.632,1.157,8.085e-16,prime,1
3778,1,z:ilp,nat-oop,23472,27062,9.564,1.153,9.078e-16,prime,0
3778,1,z:ilp,nat-oop,22995,27073,9.762,1.177,9.078e-16,prime,1
3779,1,z:ilp,nat-oop,24346,26737,9.223,1.098,9.327e-16,prime,0
3779,1,z:ilp,nat-oop,24081,26871,9.325,1.116,9.327e-16,prime,1
3780,1,z:ilp,nat-oop,5214,6803,43.080,1.305,6.288e-16,chain3,0
3780,1,z:ilp,nat-oop,5357,6812,41.928,1.272,6.288e-16,chain3,1
3781,1,z:ilp,nat-oop,24319,26930,9.239,1.107,9.586e-16,prime,0
3781,1,z:ilp,nat-oop,24278,27001,9.254,1.112,9.586e-16,prime,1
3782,1,z:ilp,nat-oop,23328,39687,9.634,1.701,7.931e-16,prime,0
3782,1,z:ilp,nat-oop,23942,39670,9.387,1.657,7.931e-16,prime,1
3783,1,z:ilp,nat-oop,23898,26931,9.407,1.127,8.928e-16,prime,0
3783,1,z:ilp,nat-oop,34616,27044,6.494,0.781,8.928e-16,prime,1
3784,1,z:ilp,nat-oop,23922,20858,9.401,0.872,2.110e-15,chain3,0
3784,1,z:ilp,nat-oop,17970,20810,12.514,1.158,2.110e-15,chain3,1
3785,1,z:ilp,nat-oop,33387,26878,6.737,0.805,8.607e-16,prime,0
3785,1,z:ilp,nat-oop,22930,26929,9.810,1.174,8.607e-16,prime,1
3786,1,z:ilp,nat-oop,23667,27011,9.507,1.141,7.929e-16,prime,0
3786,1,z:ilp,nat-oop,22903,27235,9.824,1.189,7.929e-16,prime,1
3787,1,z:ilp,nat-oop,23472,27058,9.589,1.153,8.481e-16,prime,0
3787,1,z:ilp,nat-oop,23874,26752,9.428,1.121,8.481e-16,prime,1
3788,1,z:ilp,nat-oop,23944,26968,9.403,1.126,8.794e-16,prime,0
3788,1,z:ilp,nat-oop,23339,26959,9.647,1.155,8.794e-16,prime,1
3789,1,z:ilp,nat-oop,23382,27175,9.632,1.162,9.592e-16,prime,0
3789,1,z:ilp,nat-oop,23331,26999,9.653,1.157,9.592e-16,prime,1
3790,1,z:ilp,nat-oop,23607,27071,9.543,1.147,7.877e-16,prime,0
3790,1,z:ilp,nat-oop,22957,26979,9.813,1.175,7.877e-16,prime,1
3791,1,z:ilp,nat-oop,23390,26961,9.634,1.153,7.944e-16,prime,0
3791,1,z:ilp,nat-oop,23786,27016,9.474,1.136,7.944e-16,prime,1
3792,1,z:ilp,nat-oop,22967,41110,9.815,1.790,7.944e-16,prime,0
3792,1,z:ilp,nat-oop,22925,41109,9.833,1.793,7.944e-16,prime,1
3793,1,z:ilp,nat-oop,23919,27085,9.427,1.132,9.133e-16,prime,0
3793,1,z:ilp,nat-oop,23389,27141,9.640,1.160,9.133e-16,prime,1
3794,1,z:ilp,nat-oop,24174,27268,9.330,1.128,8.137e-16,prime,0
3794,1,z:ilp,nat-oop,24234,27195,9.307,1.122,8.137e-16,prime,1
3795,1,z:ilp,nat-oop,8604,14417,26.223,1.676,1.599e-15,chain3,0
3795,1,z:ilp,nat-oop,8712,14410,25.897,1.654,1.599e-15,chain3,1
3796,1,z:ilp,nat-oop,22966,38330,9.827,1.669,9.765e-16,prime,0
3796,1,z:ilp,nat-oop,22945,38360,9.835,1.672,9.765e-16,prime,1
3797,1,z:ilp,nat-oop,24284,27237,9.296,1.122,9.002e-16,prime,0
3797,1,z:ilp,nat-oop,23874,27106,9.456,1.135,9.002e-16,prime,1
3798,1,z:ilp,nat-oop,23530,27245,9.597,1.158,9.730e-16,prime,0
3798,1,z:ilp,nat-oop,23556,27003,9.586,1.146,9.730e-16,prime,1
3799,1,z:ilp,nat-oop,23818,26871,9.484,1.128,7.576e-16,prime,0
3799,1,z:ilp,nat-oop,24236,27211,9.320,1.123,7.576e-16,prime,1
3800,1,z:ilp,nat-oop,10228,11533,22.091,1.128,1.093e-15,flat,0
3800,1,z:ilp,nat-oop,10809,11270,20.903,1.043,1.093e-15,flat,1
3801,1,z:ilp,nat-oop,23587,26998,9.582,1.145,1.088e-15,prime,0
3801,1,z:ilp,nat-oop,23663,27149,9.551,1.147,1.088e-15,prime,1
3802,1,z:ilp,nat-oop,23608,27073,9.576,1.147,8.762e-16,prime,0
3802,1,z:ilp,nat-oop,23031,27135,9.816,1.178,8.762e-16,prime,1
3803,1,z:ilp,nat-oop,23558,26877,9.599,1.141,1.008e-15,prime,0
3803,1,z:ilp,nat-oop,22933,27053,9.861,1.180,1.008e-15,prime,1
3804,1,z:ilp,nat-oop,22986,27384,9.841,1.191,9.507e-16,prime,0
3804,1,z:ilp,nat-oop,23660,26906,9.561,1.137,9.507e-16,prime,1
3805,1,z:ilp,nat-oop,25059,27225,9.030,1.086,9.543e-16,prime,0
3805,1,z:ilp,nat-oop,23346,27427,9.692,1.175,9.543e-16,prime,1
3806,1,z:ilp,nat-oop,22443,27072,10.085,1.206,8.041e-16,prime,0
3806,1,z:ilp,nat-oop,22469,26962,10.074,1.200,8.041e-16,prime,1
3807,1,z:ilp,nat-oop,23890,30025,9.477,1.257,2.612e-15,chain3,0
3807,1,z:ilp,nat-oop,17130,30003,13.217,1.751,2.612e-15,chain3,1
3808,1,z:ilp,nat-oop,6990,10943,32.399,1.565,1.259e-15,chain3,0
3808,1,z:ilp,nat-oop,5862,10868,38.635,1.854,1.259e-15,chain3,1
3809,1,z:ilp,nat-oop,24312,27172,9.318,1.118,7.102e-16,prime,0
3809,1,z:ilp,nat-oop,23810,27135,9.515,1.140,7.102e-16,prime,1
3810,1,z:ilp,nat-oop,23910,71070,9.478,2.972,8.254e-16,prime,0
3810,1,z:ilp,nat-oop,23939,71013,9.466,2.966,8.254e-16,prime,1
3811,1,z:ilp,nat-oop,23622,26930,9.596,1.140,1.219e-15,prime,0
3811,1,z:ilp,nat-oop,24474,26956,9.262,1.101,1.219e-15,prime,1
3812,1,z:ilp,nat-oop,23924,26899,9.478,1.124,8.053e-16,prime,0
3812,1,z:ilp,nat-oop,23975,26939,9.458,1.124,8.053e-16,prime,1
3813,1,z:ilp,nat-oop,19024,38170,11.923,2.006,2.983e-15,flat,0
3813,1,z:ilp,nat-oop,18549,37904,12.228,2.043,2.983e-15,flat,1
3814,1,z:ilp,nat-oop,23415,27116,9.689,1.158,1.027e-15,prime,0
3814,1,z:ilp,nat-oop,23551,27075,9.633,1.150,1.027e-15,prime,1
3815,1,z:ilp,nat-oop,24359,27143,9.317,1.114,8.097e-16,prime,0
3815,1,z:ilp,nat-oop,23788,26927,9.540,1.132,8.097e-16,prime,1
3816,1,z:ilp,nat-oop,23833,26898,9.525,1.129,8.453e-16,prime,0
3816,1,z:ilp,nat-oop,23875,26941,9.508,1.128,8.453e-16,prime,1
3817,1,z:ilp,nat-oop,23985,27071,9.468,1.129,9.231e-16,prime,0
3817,1,z:ilp,nat-oop,23385,27025,9.710,1.156,9.231e-16,prime,1
3818,1,z:ilp,nat-oop,23515,49901,9.659,2.122,6.743e-16,prime,0
3818,1,z:ilp,nat-oop,22948,49775,9.898,2.169,6.743e-16,prime,1
3819,1,z:ilp,nat-oop,23643,51367,9.610,2.173,8.200e-16,prime,0
3819,1,z:ilp,nat-oop,23963,51338,9.482,2.142,8.200e-16,prime,1
3820,1,z:ilp,nat-oop,23584,27322,9.637,1.158,9.310e-16,prime,0
3820,1,z:ilp,nat-oop,23019,27087,9.873,1.177,9.310e-16,prime,1
3821,1,z:ilp,nat-oop,24039,27011,9.457,1.124,9.455e-16,prime,0
3821,1,z:ilp,nat-oop,27500,27141,8.267,0.987,9.455e-16,prime,1
3822,1,z:ilp,nat-oop,8966,7016,25.363,0.783,1.019e-15,flat,0
3822,1,z:ilp,nat-oop,8714,6975,26.096,0.800,1.019e-15,flat,1
3823,1,z:ilp,nat-oop,23951,27056,9.498,1.130,8.489e-16,prime,0
3823,1,z:ilp,nat-oop,23852,27038,9.537,1.134,8.489e-16,prime,1
3824,1,z:ilp,nat-oop,23400,26961,9.724,1.152,8.212e-16,prime,0
3824,1,z:ilp,nat-oop,24152,26896,9.422,1.114,8.212e-16,prime,1
3825,1,z:ilp,nat-oop,7435,12218,30.612,1.643,1.208e-15,chain3,0
3825,1,z:ilp,nat-oop,10241,12218,22.226,1.193,1.208e-15,chain3,1
3826,1,z:ilp,nat-oop,23043,27109,9.881,1.176,9.773e-16,prime,0
3826,1,z:ilp,nat-oop,23060,27026,9.873,1.172,9.773e-16,prime,1
3827,1,z:ilp,nat-oop,23655,88136,9.628,3.726,7.696e-16,prime,0
3827,1,z:ilp,nat-oop,23478,87955,9.700,3.746,7.696e-16,prime,1
3828,1,z:ilp,nat-oop,8230,15576,27.681,1.893,1.832e-15,chain3,0
3828,1,z:ilp,nat-oop,12029,15525,18.939,1.291,1.832e-15,chain3,1
3829,1,z:ilp,nat-oop,23602,27021,9.655,1.145,1.080e-15,prime,0
3829,1,z:ilp,nat-oop,24033,27231,9.482,1.133,1.080e-15,prime,1
3830,1,z:ilp,nat-oop,23409,27094,9.738,1.157,1.084e-15,prime,0
3830,1,z:ilp,nat-oop,23923,27006,9.528,1.129,1.084e-15,prime,1
3831,1,z:ilp,nat-oop,23079,26955,9.880,1.168,9.464e-16,prime,0
3831,1,z:ilp,nat-oop,23008,27135,9.910,1.179,9.464e-16,prime,1
3832,1,z:ilp,nat-oop,22983,26778,9.924,1.165,1.054e-15,prime,0
