N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
16,8,1024,z:il3d,nat-oop,242807,322127,45.885,1.327,4.725e-16,-,1
16,8,2048,z:il3d,nat-oop,533200,666388,44.248,1.250,4.116e-16,-,0
16,8,2048,z:il3d,nat-oop,535387,668138,44.067,1.248,4.116e-16,-,1
16,8,4096,z:il3d,nat-oop,1141913,1375725,43.617,1.205,9.860e-16,-,0
16,8,4096,z:il3d,nat-oop,1139450,1382312,43.712,1.213,9.860e-16,-,1
16,8,8192,z:il3d,nat-oop,2635325,3147250,39.789,1.194,1.134e-15,-,0
16,8,8192,z:il3d,nat-oop,2625562,3236225,39.937,1.233,1.134e-15,-,1
16,16,2,z:il3d,nat-oop,544,3373,42.391,6.207,2.854e-16,-,0
16,16,2,z:il3d,nat-oop,545,3375,42.256,6.189,2.854e-16,-,1
16,16,4,z:il3d,nat-oop,871,3969,58.794,4.557,2.064e-16,-,0
16,16,4,z:il3d,nat-oop,871,3962,58.777,4.548,2.064e-16,-,1
16,16,8,z:il3d,nat-oop,1870,5035,60.233,2.693,3.001e-16,-,0
16,16,8,z:il3d,nat-oop,1988,5101,56.648,2.565,3.001e-16,-,1
16,16,16,z:il3d,nat-oop,4998,6939,49.172,1.388,3.469e-16,-,0
16,16,16,z:il3d,nat-oop,5028,7021,48.880,1.396,3.469e-16,-,1
16,16,32,z:il3d,nat-oop,10940,11585,48.672,1.059,3.942e-16,-,0
16,16,32,z:il3d,nat-oop,11103,11575,47.957,1.043,3.942e-16,-,1
16,16,64,z:il3d,nat-oop,24296,25011,47.205,1.029,3.705e-16,-,0
16,16,64,z:il3d,nat-oop,24363,25075,47.074,1.029,3.705e-16,-,1
16,16,128,z:il3d,nat-oop,52551,50543,46.766,0.962,3.185e-16,-,0
16,16,128,z:il3d,nat-oop,52561,51143,46.757,0.973,3.185e-16,-,1
16,16,256,z:il3d,nat-oop,110053,160657,47.639,1.460,4.604e-16,-,0
16,16,256,z:il3d,nat-oop,108610,161420,48.273,1.486,4.604e-16,-,1
16,16,512,z:il3d,nat-oop,256213,373900,43.484,1.459,3.550e-16,-,0
16,16,512,z:il3d,nat-oop,257200,367960,43.317,1.431,3.550e-16,-,1
16,16,1024,z:il3d,nat-oop,546200,749100,43.195,1.371,5.324e-16,-,0
16,16,1024,z:il3d,nat-oop,541263,743113,43.589,1.373,5.324e-16,-,1
16,16,2048,z:il3d,nat-oop,1127225,1550850,44.186,1.376,9.053e-16,-,0
16,16,2048,z:il3d,nat-oop,1135700,1586788,43.856,1.397,9.053e-16,-,1
16,16,4096,z:il3d,nat-oop,2730787,3408912,38.398,1.248,1.151e-15,-,0
16,16,4096,z:il3d,nat-oop,2705887,3446288,38.752,1.274,1.151e-15,-,1
16,16,8192,z:il3d,nat-oop,6734100,8343175,32.699,1.239,1.846e-15,-,0
16,16,8192,z:il3d,nat-oop,6806225,8331188,32.353,1.224,1.846e-15,-,1
16,32,2,z:il3d,nat-oop,1082,4901,47.337,4.531,3.384e-16,-,0
16,32,2,z:il3d,nat-oop,1075,4893,47.624,4.551,3.384e-16,-,1
16,32,4,z:il3d,nat-oop,2209,6178,51.003,2.797,3.491e-16,-,0
16,32,4,z:il3d,nat-oop,2010,6242,56.033,3.105,3.491e-16,-,1
16,32,8,z:il3d,nat-oop,4933,9772,49.824,1.981,2.165e-16,-,0
16,32,8,z:il3d,nat-oop,4919,9921,49.957,2.017,2.165e-16,-,1
16,32,16,z:il3d,nat-oop,10990,12422,48.452,1.130,3.008e-16,-,0
16,32,16,z:il3d,nat-oop,11045,12336,48.210,1.117,3.008e-16,-,1
16,32,32,z:il3d,nat-oop,23960,24540,47.867,1.024,2.884e-16,-,0
16,32,32,z:il3d,nat-oop,24130,24665,47.530,1.022,2.884e-16,-,1
16,32,64,z:il3d,nat-oop,50789,54464,48.389,1.072,3.198e-16,-,0
16,32,64,z:il3d,nat-oop,50269,54461,48.889,1.083,3.198e-16,-,1
16,32,128,z:il3d,nat-oop,111260,159870,47.123,1.437,3.775e-16,-,0
16,32,128,z:il3d,nat-oop,115067,159640,45.564,1.387,3.775e-16,-,1
16,32,256,z:il3d,nat-oop,327280,370013,34.042,1.131,3.361e-16,-,0
16,32,256,z:il3d,nat-oop,293620,367547,37.944,1.252,3.361e-16,-,1
16,32,512,z:il3d,nat-oop,606125,784325,38.924,1.294,4.914e-16,-,0
16,32,512,z:il3d,nat-oop,587175,780650,40.180,1.330,4.914e-16,-,1
16,32,1024,z:il3d,nat-oop,1286763,1594475,38.708,1.239,9.314e-16,-,0
16,32,1024,z:il3d,nat-oop,1264150,1613012,39.400,1.276,9.314e-16,-,1
16,32,2048,z:il3d,nat-oop,2914963,3592425,35.972,1.232,1.117e-15,-,0
16,32,2048,z:il3d,nat-oop,2795825,3592763,37.505,1.285,1.117e-15,-,1
16,32,4096,z:il3d,nat-oop,6927388,8345475,31.787,1.205,1.662e-15,-,0
16,32,4096,z:il3d,nat-oop,6935962,8402113,31.748,1.211,1.662e-15,-,1
16,32,8192,z:il3d,nat-oop,15566587,18836062,29.639,1.210,3.569e-15,-,0
16,32,8192,z:il3d,nat-oop,15740125,18900425,29.312,1.201,3.569e-15,-,1
16,64,2,z:il3d,nat-oop,2908,7662,38.740,2.635,2.870e-16,-,0
16,64,2,z:il3d,nat-oop,2461,7761,45.775,3.154,2.870e-16,-,1
16,64,4,z:il3d,nat-oop,5268,11131,46.651,2.113,3.248e-16,-,0
16,64,4,z:il3d,nat-oop,5353,11184,45.912,2.089,3.248e-16,-,1
16,64,8,z:il3d,nat-oop,10876,17899,48.960,1.646,3.258e-16,-,0
16,64,8,z:il3d,nat-oop,11207,17932,47.513,1.600,3.258e-16,-,1
16,64,16,z:il3d,nat-oop,24529,26943,46.757,1.098,3.421e-16,-,0
16,64,16,z:il3d,nat-oop,24076,26961,47.635,1.120,3.421e-16,-,1
16,64,32,z:il3d,nat-oop,48303,56474,50.879,1.169,3.921e-16,-,0
16,64,32,z:il3d,nat-oop,48575,56367,50.593,1.160,3.921e-16,-,1
16,64,64,z:il3d,nat-oop,139417,159757,37.606,1.146,4.160e-16,-,0
16,64,64,z:il3d,nat-oop,142357,159633,36.829,1.121,4.160e-16,-,1
16,64,128,z:il3d,nat-oop,287447,344147,38.759,1.197,4.378e-16,-,0
16,64,128,z:il3d,nat-oop,293153,344453,38.004,1.175,4.378e-16,-,1
16,64,256,z:il3d,nat-oop,600975,770225,39.258,1.282,4.427e-16,-,0
16,64,256,z:il3d,nat-oop,598188,773862,39.441,1.294,4.427e-16,-,1
16,64,512,z:il3d,nat-oop,1323762,1632000,37.626,1.233,9.698e-16,-,0
16,64,512,z:il3d,nat-oop,1327337,1638887,37.524,1.235,9.698e-16,-,1
16,64,1024,z:il3d,nat-oop,3253375,3760425,32.230,1.156,1.139e-15,-,0
16,64,1024,z:il3d,nat-oop,3266737,3647937,32.099,1.117,1.139e-15,-,1
16,64,2048,z:il3d,nat-oop,8049000,8348612,27.358,1.037,1.793e-15,-,0
16,64,2048,z:il3d,nat-oop,8212200,8315188,26.814,1.013,1.793e-15,-,1
16,64,4096,z:il3d,nat-oop,17416063,18563025,26.491,1.066,3.431e-15,-,0
16,64,4096,z:il3d,nat-oop,17630913,18625637,26.168,1.056,3.431e-15,-,1
16,128,2,z:il3d,nat-oop,5688,14687,43.209,2.582,4.258e-16,-,0
16,128,2,z:il3d,nat-oop,5798,14714,42.387,2.538,4.258e-16,-,1
16,128,4,z:il3d,nat-oop,12271,21813,43.392,1.778,3.620e-16,-,0
16,128,4,z:il3d,nat-oop,12203,21756,43.636,1.783,3.620e-16,-,1
16,128,8,z:il3d,nat-oop,27244,39652,42.096,1.455,3.553e-16,-,0
16,128,8,z:il3d,nat-oop,27040,39666,42.414,1.467,3.553e-16,-,1
16,128,16,z:il3d,nat-oop,65636,57033,37.443,0.869,2.931e-16,-,0
16,128,16,z:il3d,nat-oop,65244,57428,37.668,0.880,2.931e-16,-,1
16,128,32,z:il3d,nat-oop,149017,162663,35.183,1.092,3.629e-16,-,0
16,128,32,z:il3d,nat-oop,130303,162597,40.236,1.248,3.629e-16,-,1
16,128,64,z:il3d,nat-oop,303727,361160,36.681,1.189,3.627e-16,-,0
16,128,64,z:il3d,nat-oop,290593,359200,38.339,1.236,3.627e-16,-,1
16,128,128,z:il3d,nat-oop,618825,728375,38.125,1.177,4.319e-16,-,0
16,128,128,z:il3d,nat-oop,642688,724725,36.710,1.128,4.319e-16,-,1
16,128,256,z:il3d,nat-oop,1264813,1516825,39.379,1.199,9.128e-16,-,0
16,128,256,z:il3d,nat-oop,1273450,1515462,39.112,1.190,9.128e-16,-,1
16,128,512,z:il3d,nat-oop,3325050,3681087,31.536,1.107,1.106e-15,-,0
16,128,512,z:il3d,nat-oop,3357587,3622700,31.230,1.079,1.106e-15,-,1
16,128,1024,z:il3d,nat-oop,7752350,9030763,28.404,1.165,1.856e-15,-,0
16,128,1024,z:il3d,nat-oop,7753388,8871162,28.401,1.144,1.856e-15,-,1
16,128,2048,z:il3d,nat-oop,17557150,18605238,26.278,1.060,3.451e-15,-,0
16,128,2048,z:il3d,nat-oop,17441338,20647387,26.453,1.184,3.451e-15,-,1
16,256,2,z:il3d,nat-oop,12075,28178,44.098,2.334,3.586e-16,-,0
16,256,2,z:il3d,nat-oop,12160,28143,43.790,2.314,3.586e-16,-,1
16,256,4,z:il3d,nat-oop,26905,45280,42.627,1.683,3.499e-16,-,0
16,256,4,z:il3d,nat-oop,26858,44898,42.701,1.672,3.499e-16,-,1
16,256,8,z:il3d,nat-oop,58821,82595,41.781,1.404,3.748e-16,-,0
16,256,8,z:il3d,nat-oop,59659,83608,41.194,1.401,3.748e-16,-,1
16,256,16,z:il3d,nat-oop,155737,167003,33.665,1.072,3.589e-16,-,0
16,256,16,z:il3d,nat-oop,136400,166727,38.438,1.222,3.589e-16,-,1
16,256,32,z:il3d,nat-oop,314420,347867,35.434,1.106,3.493e-16,-,0
16,256,32,z:il3d,nat-oop,314853,348033,35.385,1.105,3.493e-16,-,1
16,256,64,z:il3d,nat-oop,631050,740775,37.387,1.174,4.585e-16,-,0
16,256,64,z:il3d,nat-oop,630125,741950,37.442,1.177,4.585e-16,-,1
16,256,128,z:il3d,nat-oop,1309888,1506950,38.024,1.150,9.384e-16,-,0
16,256,128,z:il3d,nat-oop,1305400,1504812,38.155,1.153,9.384e-16,-,1
16,256,256,z:il3d,nat-oop,3220237,3540862,32.562,1.100,1.149e-15,-,0
16,256,256,z:il3d,nat-oop,3195950,3607775,32.810,1.129,1.149e-15,-,1
16,256,512,z:il3d,nat-oop,8262025,9428638,26.652,1.141,1.922e-15,-,0
16,256,512,z:il3d,nat-oop,8215925,9412737,26.802,1.146,1.922e-15,-,1
16,256,1024,z:il3d,nat-oop,17360612,20864925,26.576,1.202,3.466e-15,-,0
16,256,1024,z:il3d,nat-oop,17526075,25805913,26.325,1.472,3.466e-15,-,1
16,512,2,z:il3d,nat-oop,27963,59297,41.014,2.121,3.407e-16,-,0
16,512,2,z:il3d,nat-oop,27670,59276,41.449,2.142,3.407e-16,-,1
16,512,4,z:il3d,nat-oop,59967,91911,40.982,1.533,4.438e-16,-,0
16,512,4,z:il3d,nat-oop,59331,91395,41.422,1.540,4.438e-16,-,1
16,512,8,z:il3d,nat-oop,126150,171093,41.561,1.356,4.985e-16,-,0
16,512,8,z:il3d,nat-oop,126510,171277,41.442,1.354,4.985e-16,-,1
16,512,16,z:il3d,nat-oop,356760,397027,31.229,1.113,4.717e-16,-,0
16,512,16,z:il3d,nat-oop,315093,397113,35.358,1.260,4.717e-16,-,1
16,512,32,z:il3d,nat-oop,672725,787450,35.071,1.171,4.624e-16,-,0
16,512,32,z:il3d,nat-oop,761075,784700,31.000,1.031,4.624e-16,-,1
16,512,64,z:il3d,nat-oop,1581363,1649488,31.496,1.043,9.659e-16,-,0
16,512,64,z:il3d,nat-oop,1562687,1716638,31.873,1.099,9.659e-16,-,1
16,512,128,z:il3d,nat-oop,3332988,3843775,31.461,1.153,1.049e-15,-,0
16,512,128,z:il3d,nat-oop,3409388,3857887,30.756,1.132,1.049e-15,-,1
16,512,256,z:il3d,nat-oop,7560013,9898825,29.127,1.309,1.749e-15,-,0
16,512,256,z:il3d,nat-oop,7580050,10012063,29.050,1.321,1.749e-15,-,1
16,512,512,z:il3d,nat-oop,17507438,28588925,26.353,1.633,3.241e-15,-,0
16,512,512,z:il3d,nat-oop,17653375,28704675,26.135,1.626,3.241e-15,-,1
16,1024,2,z:il3d,nat-oop,64928,123798,37.851,1.907,3.587e-16,-,0
16,1024,2,z:il3d,nat-oop,61544,124115,39.932,2.017,3.587e-16,-,1
16,1024,4,z:il3d,nat-oop,125140,189493,41.896,1.514,3.857e-16,-,0
16,1024,4,z:il3d,nat-oop,125557,189660,41.757,1.511,3.857e-16,-,1
16,1024,8,z:il3d,nat-oop,290780,367213,38.315,1.263,3.392e-16,-,0
16,1024,8,z:il3d,nat-oop,290373,367147,38.368,1.264,3.392e-16,-,1
16,1024,16,z:il3d,nat-oop,715225,846862,32.987,1.184,4.496e-16,-,0
16,1024,16,z:il3d,nat-oop,743088,843850,31.750,1.136,4.496e-16,-,1
16,1024,32,z:il3d,nat-oop,1536100,1691113,32.425,1.101,9.043e-16,-,0
16,1024,32,z:il3d,nat-oop,1545000,1683075,32.238,1.089,9.043e-16,-,1
16,1024,64,z:il3d,nat-oop,3460737,3715725,30.299,1.074,1.165e-15,-,0
16,1024,64,z:il3d,nat-oop,3450413,3741688,30.390,1.084,1.165e-15,-,1
16,1024,128,z:il3d,nat-oop,7812200,10291125,28.187,1.317,1.720e-15,-,0
16,1024,128,z:il3d,nat-oop,7794262,10380612,28.252,1.332,1.720e-15,-,1
16,1024,256,z:il3d,nat-oop,16696675,35464550,27.633,2.124,3.570e-15,-,0
16,1024,256,z:il3d,nat-oop,16496737,34870000,27.968,2.114,3.570e-15,-,1
16,2048,2,z:il3d,nat-oop,133283,253257,39.336,1.900,3.348e-16,-,0
16,2048,2,z:il3d,nat-oop,133393,253753,39.304,1.902,3.348e-16,-,1
16,2048,4,z:il3d,nat-oop,296933,401493,37.521,1.352,3.370e-16,-,0
16,2048,4,z:il3d,nat-oop,295507,402860,37.702,1.363,3.370e-16,-,1
16,2048,8,z:il3d,nat-oop,644838,766675,36.587,1.189,4.888e-16,-,0
16,2048,8,z:il3d,nat-oop,648325,771837,36.391,1.191,4.888e-16,-,1
16,2048,16,z:il3d,nat-oop,1557137,1738887,31.986,1.117,9.462e-16,-,0
16,2048,16,z:il3d,nat-oop,1505525,1741938,33.083,1.157,9.462e-16,-,1
16,2048,32,z:il3d,nat-oop,3966375,3708575,26.437,0.935,9.174e-16,-,0
16,2048,32,z:il3d,nat-oop,3980588,3728025,26.342,0.937,9.174e-16,-,1
16,2048,64,z:il3d,nat-oop,8839725,10254100,24.910,1.160,1.773e-15,-,0
16,2048,64,z:il3d,nat-oop,8805550,10254313,25.007,1.165,1.773e-15,-,1
16,2048,128,z:il3d,nat-oop,18333587,30049937,25.165,1.639,3.554e-15,-,0
16,2048,128,z:il3d,nat-oop,20124988,29272675,22.925,1.455,3.554e-15,-,1
16,4096,2,z:il3d,nat-oop,307420,555087,36.241,1.806,4.732e-16,-,0
16,4096,2,z:il3d,nat-oop,304907,523093,36.539,1.716,4.732e-16,-,1
16,4096,4,z:il3d,nat-oop,641913,823100,36.754,1.282,5.512e-16,-,0
16,4096,4,z:il3d,nat-oop,636313,821063,37.078,1.290,5.512e-16,-,1
16,4096,8,z:il3d,nat-oop,1422000,1580512,35.026,1.111,8.943e-16,-,0
16,4096,8,z:il3d,nat-oop,1424725,1583837,34.959,1.112,8.943e-16,-,1
16,4096,16,z:il3d,nat-oop,3261937,3549575,32.146,1.088,1.084e-15,-,0
16,4096,16,z:il3d,nat-oop,3240750,3520862,32.356,1.086,1.084e-15,-,1
16,4096,32,z:il3d,nat-oop,8689962,9531900,25.340,1.097,1.673e-15,-,0
16,4096,32,z:il3d,nat-oop,8572700,9345863,25.686,1.090,1.673e-15,-,1
16,4096,64,z:il3d,nat-oop,18646563,22478738,24.743,1.206,3.246e-15,-,0
16,4096,64,z:il3d,nat-oop,18300000,22490163,25.212,1.229,3.246e-15,-,1
16,8192,2,z:il3d,nat-oop,664113,1070013,35.526,1.611,4.660e-16,-,0
16,8192,2,z:il3d,nat-oop,688175,1075825,34.283,1.563,4.660e-16,-,1
16,8192,4,z:il3d,nat-oop,1419825,1704900,35.080,1.201,9.446e-16,-,0
16,8192,4,z:il3d,nat-oop,1413612,1688138,35.234,1.194,9.446e-16,-,1
16,8192,8,z:il3d,nat-oop,3266762,3720063,32.098,1.139,1.217e-15,-,0
16,8192,8,z:il3d,nat-oop,3317462,3715812,31.608,1.120,1.217e-15,-,1
16,8192,16,z:il3d,nat-oop,8477825,10256850,25.974,1.210,1.700e-15,-,0
16,8192,16,z:il3d,nat-oop,8501488,10338775,25.901,1.216,1.700e-15,-,1
16,8192,32,z:il3d,nat-oop,18977375,23192475,24.312,1.222,3.431e-15,-,0
16,8192,32,z:il3d,nat-oop,18953100,23901600,24.343,1.261,3.431e-15,-,1
32,2,2,z:il3d,nat-oop,450,4547,9.955,10.103,2.907e-16,-,0
32,2,2,z:il3d,nat-oop,450,4548,9.956,10.108,2.907e-16,-,1
32,2,4,z:il3d,nat-oop,542,5015,18.882,9.248,2.591e-16,-,0
32,2,4,z:il3d,nat-oop,542,5012,18.909,9.255,2.591e-16,-,1
32,2,8,z:il3d,nat-oop,767,5473,30.052,7.139,3.032e-16,-,0
32,2,8,z:il3d,nat-oop,759,5476,30.339,7.211,3.032e-16,-,1
32,2,16,z:il3d,nat-oop,1247,7026,41.060,5.635,2.346e-16,-,0
32,2,16,z:il3d,nat-oop,1248,7019,41.023,5.624,2.346e-16,-,1
32,2,32,z:il3d,nat-oop,3148,10803,35.787,3.432,2.968e-16,-,0
32,2,32,z:il3d,nat-oop,3045,10841,36.986,3.560,2.968e-16,-,1
32,2,64,z:il3d,nat-oop,5056,18200,48.604,3.600,2.775e-16,-,0
32,2,64,z:il3d,nat-oop,4975,18211,49.401,3.661,2.775e-16,-,1
32,2,128,z:il3d,nat-oop,10193,33123,52.242,3.250,4.378e-16,-,0
32,2,128,z:il3d,nat-oop,10205,33036,52.179,3.237,4.378e-16,-,1
32,2,256,z:il3d,nat-oop,21594,62307,53.110,2.885,3.684e-16,-,0
32,2,256,z:il3d,nat-oop,21576,62389,53.155,2.892,3.684e-16,-,1
32,2,512,z:il3d,nat-oop,51423,121266,47.792,2.358,3.745e-16,-,0
32,2,512,z:il3d,nat-oop,52984,121213,46.384,2.288,3.745e-16,-,1
32,2,1024,z:il3d,nat-oop,106143,248440,49.394,2.341,4.141e-16,-,0
32,2,1024,z:il3d,nat-oop,107023,247833,48.988,2.316,4.141e-16,-,1
32,2,2048,z:il3d,nat-oop,247380,540673,45.036,2.186,3.741e-16,-,0
32,2,2048,z:il3d,nat-oop,248800,540320,44.779,2.172,3.741e-16,-,1
32,2,4096,z:il3d,nat-oop,542075,1112787,43.523,2.053,5.291e-16,-,0
32,2,4096,z:il3d,nat-oop,541375,1125000,43.580,2.078,5.291e-16,-,1
32,2,8192,z:il3d,nat-oop,1148525,2235712,43.366,1.947,8.802e-16,-,0
32,2,8192,z:il3d,nat-oop,1153925,2218688,43.163,1.923,8.802e-16,-,1
32,4,2,z:il3d,nat-oop,540,4930,18.965,9.130,2.307e-16,-,0
32,4,2,z:il3d,nat-oop,543,4924,18.861,9.070,2.307e-16,-,1
32,4,4,z:il3d,nat-oop,695,5284,33.135,7.599,2.401e-16,-,0
32,4,4,z:il3d,nat-oop,698,5278,33.004,7.561,2.401e-16,-,1
32,4,8,z:il3d,nat-oop,1084,6058,47.241,5.590,1.876e-16,-,0
32,4,8,z:il3d,nat-oop,1094,6042,46.803,5.523,1.876e-16,-,1
32,4,16,z:il3d,nat-oop,2355,7900,47.836,3.355,3.097e-16,-,0
32,4,16,z:il3d,nat-oop,2279,7929,49.416,3.478,3.097e-16,-,1
32,4,32,z:il3d,nat-oop,4867,12995,50.497,2.670,2.831e-16,-,0
32,4,32,z:il3d,nat-oop,4892,13029,50.235,2.663,2.831e-16,-,1
32,4,64,z:il3d,nat-oop,9780,22943,54.446,2.346,2.879e-16,-,0
32,4,64,z:il3d,nat-oop,9829,23041,54.174,2.344,2.879e-16,-,1
32,4,128,z:il3d,nat-oop,20743,43644,55.289,2.104,3.345e-16,-,0
32,4,128,z:il3d,nat-oop,21119,43680,54.306,2.068,3.345e-16,-,1
32,4,256,z:il3d,nat-oop,46628,84130,52.707,1.804,3.565e-16,-,0
32,4,256,z:il3d,nat-oop,46464,84825,52.893,1.826,3.565e-16,-,1
32,4,512,z:il3d,nat-oop,102257,171753,51.272,1.680,5.187e-16,-,0
32,4,512,z:il3d,nat-oop,100413,172323,52.213,1.716,5.187e-16,-,1
32,4,1024,z:il3d,nat-oop,231987,384840,48.025,1.659,4.322e-16,-,0
32,4,1024,z:il3d,nat-oop,233253,377927,47.764,1.620,4.322e-16,-,1
32,4,2048,z:il3d,nat-oop,506537,837213,46.577,1.653,3.651e-16,-,0
32,4,2048,z:il3d,nat-oop,507513,837700,46.487,1.651,3.651e-16,-,1
32,4,4096,z:il3d,nat-oop,1073125,1594175,46.413,1.486,9.103e-16,-,0
32,4,4096,z:il3d,nat-oop,1075525,1607875,46.310,1.495,9.103e-16,-,1
32,4,8192,z:il3d,nat-oop,2680900,3562363,39.113,1.329,1.207e-15,-,0
32,4,8192,z:il3d,nat-oop,2704237,3623125,38.775,1.340,1.207e-15,-,1
32,8,2,z:il3d,nat-oop,749,5464,30.766,7.296,2.063e-16,-,0
32,8,2,z:il3d,nat-oop,747,5425,30.848,7.263,2.063e-16,-,1
32,8,4,z:il3d,nat-oop,1085,6226,47.192,5.739,2.191e-16,-,0
32,8,4,z:il3d,nat-oop,1075,6226,47.642,5.794,2.191e-16,-,1
32,8,8,z:il3d,nat-oop,2186,7392,51.536,3.382,2.911e-16,-,0
32,8,8,z:il3d,nat-oop,2185,7396,51.551,3.385,2.911e-16,-,1
32,8,16,z:il3d,nat-oop,4778,11099,51.435,2.323,2.994e-16,-,0
32,8,16,z:il3d,nat-oop,4790,11077,51.307,2.313,2.994e-16,-,1
32,8,32,z:il3d,nat-oop,9552,19070,55.745,1.996,3.175e-16,-,0
32,8,32,z:il3d,nat-oop,9701,19170,54.890,1.976,3.175e-16,-,1
32,8,64,z:il3d,nat-oop,20425,36166,56.150,1.771,3.130e-16,-,0
32,8,64,z:il3d,nat-oop,20648,36182,55.546,1.752,3.130e-16,-,1
32,8,128,z:il3d,nat-oop,46452,71390,52.906,1.537,4.877e-16,-,0
32,8,128,z:il3d,nat-oop,45470,71495,54.048,1.572,4.877e-16,-,1
32,8,256,z:il3d,nat-oop,99843,145990,52.511,1.462,4.177e-16,-,0
32,8,256,z:il3d,nat-oop,100230,146153,52.308,1.458,4.177e-16,-,1
32,8,512,z:il3d,nat-oop,240807,321267,46.266,1.334,4.717e-16,-,0
32,8,512,z:il3d,nat-oop,245073,323273,45.460,1.319,4.717e-16,-,1
32,8,1024,z:il3d,nat-oop,523075,685650,45.104,1.311,4.211e-16,-,0
32,8,1024,z:il3d,nat-oop,521388,703537,45.250,1.349,4.211e-16,-,1
32,8,2048,z:il3d,nat-oop,1034750,1368512,48.135,1.323,8.142e-16,-,0
32,8,2048,z:il3d,nat-oop,1063950,1520600,46.814,1.429,8.142e-16,-,1
32,8,4096,z:il3d,nat-oop,2571775,3075213,40.772,1.196,1.215e-15,-,0
32,8,4096,z:il3d,nat-oop,2619262,3076987,40.033,1.175,1.215e-15,-,1
32,8,8192,z:il3d,nat-oop,5889100,7632763,37.391,1.296,1.729e-15,-,0
32,8,8192,z:il3d,nat-oop,5900250,7702950,37.321,1.306,1.729e-15,-,1
32,16,2,z:il3d,nat-oop,1162,6735,44.067,5.797,3.000e-16,-,0
32,16,2,z:il3d,nat-oop,1175,6750,43.584,5.746,3.000e-16,-,1
32,16,4,z:il3d,nat-oop,2244,7960,50.190,3.547,3.044e-16,-,0
32,16,4,z:il3d,nat-oop,2270,7958,49.626,3.506,3.044e-16,-,1
32,16,8,z:il3d,nat-oop,4643,10908,52.936,2.349,2.542e-16,-,0
32,16,8,z:il3d,nat-oop,4520,10894,54.366,2.410,2.542e-16,-,1
32,16,16,z:il3d,nat-oop,9832,12021,54.160,1.223,2.861e-16,-,0
32,16,16,z:il3d,nat-oop,9855,12190,54.034,1.237,2.861e-16,-,1
32,16,32,z:il3d,nat-oop,21256,23913,53.956,1.125,3.565e-16,-,0
32,16,32,z:il3d,nat-oop,20902,24118,54.870,1.154,3.565e-16,-,1
32,16,64,z:il3d,nat-oop,46787,51403,52.528,1.099,3.483e-16,-,0
32,16,64,z:il3d,nat-oop,46087,51769,53.325,1.123,3.483e-16,-,1
32,16,128,z:il3d,nat-oop,95917,108020,54.661,1.126,3.442e-16,-,0
32,16,128,z:il3d,nat-oop,98117,106327,53.435,1.084,3.442e-16,-,1
32,16,256,z:il3d,nat-oop,238847,359560,46.645,1.505,4.517e-16,-,0
32,16,256,z:il3d,nat-oop,243940,360507,45.672,1.478,4.517e-16,-,1
32,16,512,z:il3d,nat-oop,566863,809475,41.620,1.428,4.227e-16,-,0
32,16,512,z:il3d,nat-oop,533262,823775,44.243,1.545,4.227e-16,-,1
32,16,1024,z:il3d,nat-oop,1071625,1552863,46.478,1.449,8.465e-16,-,0
32,16,1024,z:il3d,nat-oop,1048225,1636100,47.516,1.561,8.465e-16,-,1
32,16,2048,z:il3d,nat-oop,2589700,3434825,40.490,1.326,1.152e-15,-,0
32,16,2048,z:il3d,nat-oop,2570250,3442250,40.797,1.339,1.152e-15,-,1
32,16,4096,z:il3d,nat-oop,6932100,8074562,31.765,1.165,1.228e-15,-,0
32,16,4096,z:il3d,nat-oop,6923988,8042350,31.803,1.162,1.228e-15,-,1
32,16,8192,z:il3d,nat-oop,13974738,17832375,33.015,1.276,2.978e-15,-,0
32,16,8192,z:il3d,nat-oop,13877750,18096137,33.246,1.304,2.978e-15,-,1
32,32,2,z:il3d,nat-oop,2752,9753,40.928,3.544,3.077e-16,-,0
32,32,2,z:il3d,nat-oop,2667,9699,42.233,3.637,3.077e-16,-,1
32,32,4,z:il3d,nat-oop,5089,13132,48.291,2.580,2.549e-16,-,0
32,32,4,z:il3d,nat-oop,4973,13084,49.415,2.631,2.549e-16,-,1
32,32,8,z:il3d,nat-oop,10050,19599,52.983,1.950,3.358e-16,-,0
32,32,8,z:il3d,nat-oop,10319,19639,51.603,1.903,3.023e-16,-,1
32,32,16,z:il3d,nat-oop,21678,25830,52.906,1.192,3.751e-16,-,0
32,32,16,z:il3d,nat-oop,21716,25598,52.814,1.179,3.751e-16,-,1
32,32,32,z:il3d,nat-oop,49184,62261,49.968,1.266,2.940e-16,-,0
32,32,32,z:il3d,nat-oop,50693,62211,48.480,1.227,2.940e-16,-,1
32,32,64,z:il3d,nat-oop,102753,113470,51.024,1.104,3.333e-16,-,0
32,32,64,z:il3d,nat-oop,103480,114543,50.666,1.107,3.333e-16,-,1
32,32,128,z:il3d,nat-oop,244433,358333,45.579,1.466,3.842e-16,-,0
32,32,128,z:il3d,nat-oop,247460,355540,45.022,1.437,3.842e-16,-,1
32,32,256,z:il3d,nat-oop,665238,815487,35.465,1.226,4.233e-16,-,0
32,32,256,z:il3d,nat-oop,667538,812550,35.343,1.217,4.233e-16,-,1
32,32,512,z:il3d,nat-oop,1219200,1705525,40.852,1.399,9.156e-16,-,0
